21 11315 36455
17 9624 1099.39001465 615.880004883
18 9624 612.929870605 39.0600585938
20 9624 530.549987793 -157.930099487
10 9625 642.110107422 -292.939910889
12 9625 139.93989563 -398.200012207
10 9626 1106.90002441 -291.489990234
17 9626 1284.91003418 624.169921875
18 9626 663.070129395 40.4200401306
20 9626 580.340087891 -156.5
10 9627 1121.84997559 -290.359985352
12 9627 548.260009766 -458.529998779
17 9627 1326.17004395 625.560119629
18 9627 683.409912109 40.4000205994
20 9627 593.789978027 -155.119995117
10 9628 998.780029297 -279.779998779
12 9628 386.010009766 -442.75
10 9629 1196.2800293 -277.75
12 9629 621.889892578 -449.079986572
17 9629 1517.31994629 650.659912109
18 9629 744.919921875 46.910030365
20 9629 642.379882812 -150.020004272
10 9630 1594.11999512 -267.730010986
12 9630 1099.82995605 -452.730010986
10 9631 1079.68994141 -247.979995728
12 9631 509.760009766 -412.890014648
17 9631 1222.07995605 741.760009766
18 9631 652.360107422 77.5700683594
20 9631 563.360107422 -124.669998169
10 9632 948.120117188 -233.930099487
12 9632 384.040008545 -389.989990234
17 9632 813.320129395 783.41998291
18 9632 546.010009766 97.8700027466
20 9632 472.589996338 -108.089996338
10 9633 1125.06994629 -229.180099487
12 9633 556.789978027 -394.459991455
18 9633 692.299987793 92.6500167847
20 9633 596.5 -112.069900513
10 9634 976.039978027 -229.050003052
12 9634 413.880004883 -386.880004883
18 9634 571.330078125 99.5500488281
20 9634 494.549987793 -106.63999939
10 9635 978.600097656 -213.029998779
12 9635 413.350006104 -365.369995117
17 9635 954.780029297 845.130004883
18 9635 572.469970703 113.970001221
10 9636 978.600097656 -213.029998779
12 9636 413.350006104 -365.369995117
17 9636 954.780029297 845.130004883
18 9636 572.469970703 113.970001221
10 9637 1032.59997559 -203.119995117
12 9637 467.670013428 -362.970001221
20 9637 532.729980469 -89.8499832153
10 9638 933.780029297 -200.470001221
12 9638 381.260009766 -344
17 9638 797.870117188 878.700012207
18 9638 542.899902344 136.06010437
10 9639 1069.83996582 -199.479995728
12 9639 503.609985352 -359.980010986
17 9639 1207.98999023 870.229980469
18 9639 648.520019531 120.320098877
20 9639 558.659912109 -88.8000488281
10 9640 1344.68994141 -197.56010437
12 9640 769.179870605 -374.060089111
18 9640 870.179870605 106.239997864
20 9640 746.830078125 -98.9000167847
10 9641 1400.34997559 -193.25
12 9641 822.439880371 -372.589996338
18 9641 915.219970703 106.709999084
20 9641 784.419921875 -97.9899902344
10 9642 945.710021973 -186.869995117
12 9642 391.209991455 -341.040008545
18 9642 549.969970703 138.289993286
20 9642 475.069885254 -74.390007019
10 9643 1389.40002441 -170.169998169
18 9643 908.820129395 127.510002136
10 9644 1161.34997559 -163.490005493
12 9644 596.939880371 -329.060089111
10 9645 1069.76000977 -147.169998169
20 9645 564.129882812 -51.7399902344
10 9646 -1614.41003418 -134.759994507
14 9646 -240.539993286 385.75
10 9647 -1327.18994141 -122.669998169
14 9647 -48.3800010681 386.189910889
10 9648 -899.75 -117.970001221
18 9648 -1091.69995117 282.560089111
10 9649 1402.16003418 -108.129997253
12 9649 830.539978027 -285.700012207
18 9649 925.010009766 176.25
10 9650 1394.63000488 -98.5200195312
18 9650 919.889892578 184.380004883
20 9650 786.669921875 -32.2399902344
10 9651 1502.25 -91.890007019
12 9651 927.649902344 -273.5
20 9651 859.760009766 -30.660030365
10 9652 1306.01000977 -79.1999511719
18 9652 851.530029297 209.149993896
20 9652 728.189880371 -12
10 9653 1379.69995117 -71.0500488281
20 9653 779.280029297 -9.08001708984
10 9654 1379.69995117 -71.0500488281
18 9654 912.5 211.630004883
20 9654 779.280029297 -9.08001708984
10 9655 1415.31994629 -68.6299972534
12 9655 850.020019531 -243.509994507
20 9655 802.919921875 -9.03002929688
10 9656 1438.95996094 -64.8299636841
12 9656 872.270019531 -239.740005493
10 9657 1720.93005371 -53.8100585938
12 9657 1131.72998047 -245.770004272
10 9658 1720.93005371 -53.8100585938
12 9658 1131.72998047 -245.770004272
20 9658 1004.61999512 -11.4000196457
10 9659 1532.17004395 25.4799804688
12 9659 961.879882812 -154.569900513
20 9659 885.049987793 52.0999794006
10 9660 169.259994507 777.5
12 9660 -481.570007324 560.780029297
10 9661 239.990005493 906.659912109
12 9661 -408.839996338 677.960021973
18 9661 -18.910030365 985.389892578
20 9661 -10.2199697495 633.030029297
10 9662 183.270004272 1074.43994141
12 9662 -448.880004883 868.189880371
20 9662 -42.4200401306 767.66998291
10 9663 209.930099487 1096.45996094
12 9663 -420.480010986 891.150024414
20 9663 -21 782.479980469
10 9664 -172.259994507 -649.400024414
12 9664 -899.41998291 -852.780029297
10 9665 -150.68989563 -638.710021973
12 9665 -878.5 -842.880004883
10 9666 -150.68989563 -638.710021973
12 9666 -878.5 -842.880004883
10 9667 1017.38000488 -549.109985352
18 9667 584.159912109 -167.569900513
20 9667 509.609985352 -335.130004883
10 9668 1000.09997559 -526.25
12 9668 420.670013428 -697.799987793
18 9668 571.960021973 -148.460006714
20 9668 498.910003662 -318.739990234
10 9669 1195.23999023 -524.560119629
12 9669 610.25 -703.180114746
10 9670 1065.2800293 -523.950012207
18 9670 621.840087891 -150.100006104
20 9670 542.969970703 -319.220001221
10 9671 1110.17004395 -523.090026855
12 9671 525.840026855 -698.770019531
17 9671 1248.68005371 38.4000205994
10 9672 -1562.66003418 -517.909973145
16 9672 -512.369995117 210.550003052
10 9673 1093.73999023 -517.200012207
17 9673 1207.29003906 54.2600097656
18 9673 646.679870605 -145.039993286
20 9673 562.310119629 -314.899993896
10 9674 -1504.7199707 -512.590026855
19 9674 241.199996948 57.4599609375
10 9675 955.100097656 -491.290008545
20 9675 469.859985352 -291.299987793
10 9676 1050.85998535 -486.730010986
12 9676 470.730010986 -658.479980469
18 9676 613.580078125 -118.050003052
20 9676 534.049987793 -292.25
10 9677 -289.880004883 -481.279998779
12 9677 -925.340026855 -605.380004883
10 9678 -1257.9699707 -474
11 9678 -949.450012207 -2.86999511719
14 9678 -54.1300010681 181.949996948
10 9679 1284.05004883 -467.040008545
12 9679 695.289978027 -647.069885254
18 9679 802.700012207 -112.61000061
20 9679 694.010009766 -285.839996338
10 9680 1011.92999268 -464.220001221
18 9680 585.320129395 -97.0799636841
20 9680 509.510009766 -274.640014648
10 9681 -1227.2199707 -463.640014648
11 9681 -920.599975586 11.6899995804
14 9681 -36.6599998474 187.710006714
15 9681 824.280029297 94.950012207
10 9682 1642.56005859 -459.209991455
12 9682 1035.98999023 -651.400024414
10 9683 1642.56005859 -459.209991455
12 9683 1035.98999023 -651.400024414
10 9684 1642.56005859 -459.209991455
12 9684 1035.98999023 -651.400024414
10 9685 1010.27001953 -458.359985352
12 9685 431.089996338 -628.349975586
18 9685 583 -93.2099609375
20 9685 507.950012207 -270.950012207
10 9686 1649.01000977 -453.939910889
12 9686 1042.4699707 -645.510009766
10 9687 1010.0300293 -443.010009766
12 9687 434.359985352 -610.960021973
17 9687 997.960021973 245.75
18 9687 585.219970703 -80.5300292969
20 9687 508.670013428 -259.630004883
10 9688 419.959991455 -440.939910889
12 9688 -133.100006104 -571.280029297
17 9688 -725.799987793 301.169891357
18 9688 102.160003662 -42.8599891663
20 9688 94.7900390625 -231.13999939
10 9689 -126.769996643 -438.829986572
12 9689 -726.739990234 -545.849975586
10 9690 529.620117188 -432.5
12 9690 -11.9799804688 -563.900024414
18 9690 197.710006714 -37.4599609375
10 9691 1009.38000488 -431.930114746
12 9691 434.109985352 -599.460021973
17 9691 998.580078125 276.200012207
20 9691 508.450012207 -251.899993896
10 9692 630.840087891 -429.200012207
20 9692 251.710006714 -225.539993286
10 9693 -78.2700195312 -426.410003662
13 9693 -1046.79003906 291.330108643
18 9693 -339.720001221 0.670043885708
20 9693 -287.439910889 -197.080001831
10 9694 -324.040008545 -411.930114746
12 9694 -963.070007324 -528.16998291
10 9695 1599.56005859 -406.739990234
12 9695 999.25 -597.210021973
10 9696 908.299987793 -405.839996338
17 9696 374.110107422 346.100006104
10 9697 -269.989990234 -401.910003662
12 9697 -900.159973145 -517.159973145
10 9698 -290.700012207 -402.019989014
12 9698 -922.960021973 -517.609985352
10 9699 1031.9699707 -399.279998779
20 9699 524.66998291 -229.779998779
10 9700 712.889892578 -397.660003662
20 9700 328.810089111 -186
10 9701 -138.880004883 -396.670013428
12 9701 -740.070007324 -500.200012207
13 9701 -1310.67004395 447.919891357
10 9702 886.799987793 -385.519989014
17 9702 321.980010986 398.350006104
10 9703 627.159912109 -370.819885254
12 9703 98.0600585938 -498.869995117
18 9703 285.200012207 13.2399902344
10 9704 1100.15002441 -357.260009766
17 9704 1248.95996094 459.029998779
20 9704 571.700012207 -201.830001831
10 9705 479.37008667 -339.130004883
18 9705 157.300003052 45.2900390625
20 9705 140.720001221 -155.850006104
10 9706 1226.11999512 -334.489990234
12 9706 648.100097656 -510.019989014
17 9706 1581.75 501.779998779
18 9706 764.950012207 -2.07995605469
20 9706 660.439880371 -191.539993286
10 9707 1027.77001953 -330.069885254
12 9707 456.609985352 -494.069885254
17 9707 1070.47998047 535.070129395
18 9707 606.229980469 13.6099901199
20 9707 525.450012207 -179.600006104
10 9708 1034.38000488 -327.299987793
18 9708 609.989990234 15.6400098801
20 9708 528.710021973 -178.649993896
10 9709 422.649902344 -323.519989014
12 9709 -186.100006104 -443.980010986
18 9709 108.470001221 59.4099082947
10 9710 -233.130004883 -305.980010986
18 9710 -464.869995117 88.1999511719
20 9710 -393.670013428 -121.88999939
10 9711 961.539978027 -297.519989014
12 9711 395.439910889 -455.850006104
17 9711 887.879882812 624.119995117
18 9711 553.679870605 44.0500488281
20 9711 479.709991455 -153.789993286
10 9712 1012.52001953 -295.709991455
12 9712 441.769989014 -458.200012207
17 9712 1035.43005371 624.200012207
18 9712 594.570129395 42.0699501038
20 9712 515.010009766 -155.36000061
10 9713 1061.73999023 -295.010009766
18 9713 634.350097656 39.4200401306
20 9713 548.799987793 -157.38999939
10 9714 688.979980469 -294.959991455
12 9714 233.960006714 -386.630004883
20 9714 313.890014648 -105.050003052
10 9715 957.830078125 -290.680114746
18 9715 551.950012207 49.9499511719
20 9715 477.829986572 -149.419998169
10 9716 957.830078125 -290.680114746
12 9716 437.579986572 -446.810089111
17 9716 870.200012207 641.260009766
20 9716 510.689910889 -148.220001221
10 9717 1537.52001953 -290.109985352
20 9717 872.419921875 -170.130004883
10 9718 1135.67004395 -289.140014648
12 9718 561.070129395 -458.010009766
17 9718 1361.7199707 627.359985352
18 9718 694.310119629 40.5
20 9718 599.729980469 -155.990005493
10 9719 1569.06005859 -288.260009766
20 9719 893.200012207 -170.130004883
10 9720 1165.77001953 -287.779998779
12 9720 590.260009766 -457.880004883
17 9720 1442.25 627.989990234
20 9720 620.320129395 -156.13999939
10 9721 1088.27001953 -284.869995117
12 9721 516.020019531 -451.790008545
20 9721 567.049987793 -150.75
10 9722 1003.05999756 -250.009994507
12 9722 435.420013428 -409.310089111
20 9722 509.560089111 -121.769996643
10 9723 1149.30004883 -246.180099487
12 9723 578.649902344 -414.170013428
17 9723 1403.93005371 737.189880371
18 9723 709.239990234 75.8499832153
10 9724 1482.23999023 -230.080001831
12 9724 899.060119629 -413.609985352
20 9724 838.039978027 -126.919998169
10 9725 -1263.04003906 -217.930099487
20 9725 -1174.44995117 -64.3100585938
10 9726 -1274.65002441 -212.88999939
11 9726 -992.489990234 338.820007324
10 9727 962.780029297 -211.520004272
18 9727 559.479980469 116.310096741
10 9728 969.610107422 -210.419998169
12 9728 405.880004883 -365.880004883
17 9728 930.239990234 851.359985352
18 9728 566.060119629 116.519996643
10 9729 -256.480010986 -207.350006104
12 9729 -876.979980469 -301.029998779
10 9730 1739.40002441 -203.960006714
12 9730 1140.77001953 -397.25
20 9730 1008.83001709 -117.150001526
10 9731 -529.369995117 -204.410003662
18 9731 -727.130004883 182.409896851
10 9732 1302.2800293 -201.81010437
18 9732 835.710021973 104.36000061
20 9732 718.080078125 -100.660003662
10 9733 1024.59997559 -197.68989563
12 9733 459.399993896 -356.730010986
10 9734 -527.950012207 -192.699996948
12 9734 -1186.7199707 -276.859985352
10 9735 -1163.43005371 -192.86000061
16 9735 -336.869995117 464.179901123
20 9735 -1107.38000488 -40.5999794006
10 9736 1514.11999512 -191.720001221
12 9736 932.780029297 -375.269989014
18 9736 1008.15002441 102.790000916
20 9736 862 -100.760002136
10 9737 1093.81994629 -169.119995117
12 9737 530.020019531 -330.329986572
17 9737 1268.36999512 944.25
10 9738 1053.31994629 -166.449996948
12 9738 488.839996338 -326.130004883
17 9738 1168.68994141 956.960021973
18 9738 635.799987793 148.720001221
20 9738 547.770019531 -64.5799636841
10 9739 -1212.77001953 -143.25
16 9739 -388.850006104 498.799987793
10 9740 -1212.77001953 -143.25
16 9740 -388.850006104 498.799987793
10 9741 1386.81994629 -137.88999939
20 9741 778.969970703 -57.8499794006
10 9742 -1282.07995605 -136.369995117
14 9742 -76.450012207 388.310089111
10 9743 -1282.07995605 -136.369995117
11 9743 -1011.32000732 442.380004883
10 9744 1534.9699707 -107.540000916
12 9744 956.179870605 -290.709991455
20 9744 879.379882812 -42.410030365
10 9745 1508.52001953 -88.4200363159
18 9745 1011.33001709 188.259994507
20 9745 863.169921875 -28.5100097656
10 9746 1265.06994629 -83.1700363159
12 9746 703.320129395 -250.11000061
18 9746 816.610107422 207.479995728
10 9747 1564.19995117 -67.0600585938
12 9747 987.010009766 -251.869995117
20 9747 900.799987793 -14.9299898148
10 9748 1647.30004883 -59.75
12 9748 1064.64001465 -248.680099487
20 9748 955.689880371 -13.1099901199
10 9749 -1247.13000488 -53.8299598694
16 9749 -425.670013428 564.929870605
10 9750 945.649902344 -49.4200401306
20 9750 482.060089111 23.6299991608
10 9751 1541.42004395 -43.2299804688
12 9751 982.310119629 -224.869995117
10 9752 1588.54003906 -38.7600097656
12 9752 1009.54998779 -223.479995728
10 9753 1609.68005371 -36.7299804688
12 9753 1110.18994141 -218.970001221
10 9754 1487.67004395 -33.6300010681
20 9754 854.789978027 14.0499897003
10 9755 -1213.52001953 -9.81994628906
14 9755 -35.4099998474 466.380004883
10 9756 -1203.38000488 5.31994581223
11 9756 -939.719970703 645.91998291
10 9757 -1297.56005859 10.6899404526
14 9757 -90.2799987793 480.619995117
10 9758 -1434.72998047 26.9300498962
15 9758 415.230010986 452.839996338
16 9758 -795.549987793 607.189880371
10 9759 -1425.43005371 85.2399902344
14 9759 -167.190002441 522.890014648
10 9760 -1258.83996582 92.390007019
15 9760 767.460021973 540.549987793
16 9760 -447.989990234 678.430114746
10 9761 201.630004883 763.150024414
12 9761 -454.140014648 534.229980469
18 9761 -53.9699707031 862.479980469
20 9761 -38.9399414062 531.510009766
10 9762 276.700012207 782.150024414
18 9762 8.38000488281 883.070129395
20 9762 13.4599599838 548.429870605
10 9763 191.960006714 998.580078125
20 9763 -37.9799804688 707.880004883
10 9764 172.029998779 1016.30999756
12 9764 -462.109985352 809.770019531
20 9764 -52.0200195312 725.710021973
10 9765 169.350006104 1024.02001953
12 9765 -464.399993896 815.939880371
20 9765 -53.5699501038 730.989990234
10 9766 189.240005493 1082.85998535
20 9766 -37.9799804688 774.66998291
10 9767 189.240005493 1082.85998535
12 9767 -440.579986572 878.41998291
20 9767 -37.9799804688 774.66998291
10 9768 187.259994507 1090.15002441
12 9768 -444.399993896 884.900024414
10 9769 964.950012207 -515.539978027
20 9769 476.200012207 -309.480010986
10 9770 1082.2800293 -513.66998291
17 9770 1180.85998535 63.5699501038
18 9770 638.060119629 -141.839996338
20 9770 555.159912109 -312.380004883
10 9771 1112.0300293 -512.460021973
12 9771 529.319885254 -687.819885254
17 9771 1255.18005371 64.4300537109
10 9772 1086.95996094 -510.350006104
17 9772 1192.06005859 73.0699462891
18 9772 641.710021973 -138.910003662
10 9773 191.180099487 -498.939910889
12 9773 -531.33001709 -704.200012207
13 9773 278.160003662 92.6200027466
18 9773 -100.620002747 -145.36000061
10 9774 1044.9699707 -497.560089111
17 9774 1082.26000977 106.349998474
20 9774 530.5 -299.450012207
10 9775 985.020019531 -488.769989014
17 9775 921.780029297 132.740005493
20 9775 489.609985352 -290.959991455
10 9776 1010.83001709 -482.720001221
18 9776 582.830078125 -112.910003662
20 9776 507.660003662 -288.140014648
10 9777 -1209.93994141 -468.989990234
11 9777 -897.5 6.88000488281
14 9777 -24.3700008392 183.479995728
15 9777 841.310119629 89.7600097656
10 9778 961.560119629 -466.109985352
17 9778 853.659912109 192.409896851
18 9778 545.649902344 -95.3499832153
20 9778 475.140014648 -273.560089111
10 9779 961.560119629 -466.109985352
17 9779 853.659912109 192.409896851
10 9780 962.270019531 -461.149993896
20 9780 475.329986572 -270.519989014
10 9781 -1296.68005371 -455.619995117
11 9781 -996.349975586 17.5
10 9782 -290.069885254 -454.579986572
12 9782 -924.630004883 -576.780029297
18 9782 -515.409973145 -42.9599609375
10 9783 -144.669998169 -409.720001221
13 9783 -1337.70996094 390.200012207
18 9783 -393.049987793 2.63000488281
20 9783 -332.540008545 -195.279998779
10 9784 489.480010986 -403.980010986
13 9784 1542.18005371 340.510009766
20 9784 147.38999939 -203.88999939
10 9785 1450.25 -401.060089111
20 9785 808.530029297 -244.68989563
10 9786 -197.850006104 -380.799987793
12 9786 -812.349975586 -488.430114746
13 9786 -1576.67004395 537.289978027
10 9787 -326.25 -378.890014648
12 9787 -963.789978027 -492.049987793
10 9788 909.25 -368.439910889
17 9788 378.169891357 441.310089111
10 9789 960.830078125 -358.680114746
12 9789 393.200012207 -520.650024414
17 9789 865.989990234 463.429901123
18 9789 551.340087891 -6.43005418777
20 9789 477.859985352 -197.88999939
10 9790 -1211.31005859 -357.660003662
20 9790 -1136.60998535 -170.470001221
10 9791 -1269.06994629 -345.760009766
14 9791 -64.1799926758 259.660003662
15 9791 781.539978027 186.589996338
10 9792 1008.2800293 -331.040008545
12 9792 436.899993896 -494.430114746
17 9792 1010.38000488 534.679870605
20 9792 510.670013428 -180.410003662
10 9793 1008.2800293 -331.040008545
12 9793 436.899993896 -494.430114746
20 9793 510.670013428 -180.410003662
10 9794 1117.95996094 -307.420013428
18 9794 679.389892578 26.1999492645
10 9795 1142.29003906 -306.029998779
12 9795 567.260009766 -475.739990234
17 9795 1373.60998535 583.979980469
18 9795 698.460021973 26.25
20 9795 603.549987793 -168.06010437
10 9796 1142.29003906 -306.029998779
12 9796 567.260009766 -475.739990234
17 9796 1373.60998535 583.979980469
18 9796 698.460021973 26.25
20 9796 603.549987793 -168.06010437
10 9797 953.129882812 -301.450012207
12 9797 386.269989014 -460.069885254
17 9797 859.520019531 616.229980469
18 9797 546.780029297 41.0699501038
20 9797 474.170013428 -156.710006714
10 9798 1051.65002441 -300.459991455
12 9798 478.980010986 -466.160003662
17 9798 1141.47998047 607.400024414
18 9798 625.639892578 35.2700195312
20 9798 541.429870605 -161.449996948
10 9799 697.580078125 -299.089996338
20 9799 318.170013428 -108.650001526
10 9800 1191.27001953 -296.25
18 9800 735.799987793 31.7299804688
10 9801 703.189880371 -293.930114746
12 9801 251.919998169 -385.890014648
18 9801 376.200012207 102.230003357
10 9802 703.189880371 -293.930114746
12 9802 251.919998169 -385.890014648
18 9802 376.200012207 102.230003357
20 9802 325.160003662 -105.029998779
10 9803 708.989990234 -293.459991455
18 9803 381.260009766 102.590103149
20 9803 329.339996338 -104.370002747
10 9804 1006.07000732 -285.630004883
12 9804 437.579986572 -446.810089111
17 9804 1013.05999756 649.340087891
20 9804 510.689910889 -148.220001221
10 9805 1006.07000732 -285.630004883
17 9805 1013.05999756 649.340087891
10 9806 -397.019989014 -284.569885254
16 9806 289.410003662 427.540008545
10 9807 1221.17004395 -283.369995117
12 9807 645.239990234 -456.410003662
17 9807 1584.11999512 634.310119629
18 9807 764.110107422 40.9899902344
20 9807 659.379882812 -155.119995117
10 9808 -240.399993896 -282.660003662
12 9808 -861.020019531 -383.310089111
18 9808 -470.380004883 108.580101013
10 9809 -1086.13000488 -280.189910889
11 9809 -835.33001709 311.619995117
20 9809 -1064.29003906 -77.8000488281
10 9810 1215.35998535 -278.760009766
12 9810 639.419921875 -451.019989014
17 9810 1569.70996094 646.369995117
18 9810 759.610107422 45.1400108337
20 9810 655.539978027 -151.339996338
10 9811 1203.58996582 -278.899993896
12 9811 629.649902344 -451.010009766
17 9811 1537.83996582 646.609985352
18 9811 751.299987793 45.1500205994
20 9811 647.580078125 -151.080001831
10 9812 -1039.60998535 -273.920013428
14 9812 116.209999084 275.5
20 9812 -1054.17004395 -77.140007019
10 9813 704.350097656 -272.910003662
18 9813 377.680114746 121.830101013
20 9813 325.609985352 -88.1600265503
10 9814 694.969970703 -272.160003662
18 9814 369.529998779 122.689903259
20 9814 319.299987793 -87.1899414062
10 9815 713.080078125 -271.220001221
12 9815 263.5 -360.5
18 9815 385.899993896 122.989997864
10 9816 1702.98999023 -263.180114746
12 9816 1202.48999023 -451.939910889
10 9817 997.729980469 -257.010009766
12 9817 430.880004883 -417.119995117
20 9817 506.760009766 -127.050003052
10 9818 264.459991455 -254.720001221
16 9818 402.049987793 468
10 9819 962.450012207 -253.88999939
17 9819 897.719970703 735.41998291
20 9819 482.470001221 -123.209999084
10 9820 1022.67999268 -247.050003052
12 9820 454.529998779 -408.310089111
10 9821 458.37991333 -237.069900513
13 9821 1415.35998535 1081.35998535
17 9821 -776.979980469 847.239990234
10 9822 -250.319900513 -233.600006104
12 9822 -870.5 -329.519989014
10 9823 -250.319900513 -233.600006104
12 9823 -870.5 -329.519989014
20 9823 -406.180114746 -66.9399414062
10 9824 971.260009766 -220.539993286
12 9824 407.519989014 -376.459991455
18 9824 566.379882812 108.11000061
20 9824 489.819885254 -99.2700195312
10 9825 -306.920013428 -220.509994507
18 9825 -527.650024414 161.919906616
10 9826 -1200.66003418 -216.36000061
14 9826 -21.670009613 336.5
15 9826 840.210021973 294.170013428
16 9826 -374.309997559 443.329986572
10 9827 -225.5 -214.960006714
20 9827 -386.619995117 -51.6800498962
10 9828 1035.67004395 -213.11000061
12 9828 469.810089111 -373.470001221
17 9828 1110.80004883 835.799987793
20 9828 534.409973145 -97.5200195312
10 9829 -335 -199.949996948
18 9829 -552.650024414 180.960006714
10 9830 -335 -199.949996948
18 9830 -552.650024414 180.960006714
10 9831 1012.60998535 -198.520004272
17 9831 1051.41003418 877.179870605
10 9832 1388.20996094 -195.680099487
12 9832 811.909912109 -374.299987793
18 9832 906.020019531 105.179901123
20 9832 776.610107422 -99.3199462891
10 9833 -302.189910889 -196.199996948
12 9833 -928.900024414 -289.439910889
10 9834 1615.29003906 -193.850006104
12 9834 1027.90002441 -381.569885254
18 9834 1087.2199707 95.9099121094
20 9834 928.889892578 -105.720001221
10 9835 1432.5300293 -192.520004272
12 9835 853.960021973 -372.930114746
18 9835 941.799987793 105.659896851
20 9835 806.700012207 -98.5300292969
10 9836 984.010009766 -192.839996338
12 9836 422.25 -349.049987793
10 9837 1663.85998535 -189.93989563
12 9837 1070.81994629 -379.869995117
18 9837 1124.47998047 96.7600097656
20 9837 959.929870605 -104.709999084
10 9838 1481.89001465 -189.050003052
12 9838 900.330078125 -371.75
20 9838 839.620117188 -98.0200195312
10 9839 -760.349975586 -182.160003662
12 9839 -1457.25 -240.199996948
10 9840 -1245.0300293 -174.970001221
11 9840 -964.309997559 392.310089111
14 9840 -51.3100013733 363.459991455
10 9841 -1238.41003418 -172.380004883
20 9841 -1157.52001953 -29.9499492645
10 9842 -1207.59997559 -159.720001221
14 9842 -26.920009613 373.100006104
10 9843 -804.219970703 -158.119995117
14 9843 246.61000061 351.929992676
16 9843 13.3900098801 514.58001709
19 9843 1367.47998047 546.580078125
10 9844 -870.460021973 -158.339996338
20 9844 -909.650024414 10.9000196457
10 9845 -1381.81994629 -151.380004883
15 9845 676.930114746 333.269989014
19 9845 363.140014648 524.229980469
20 9845 -1261.20996094 -18.7100200653
10 9846 1518.7800293 -124.63999939
12 9846 940.560119629 -306.959991455
20 9846 868.179870605 -53.9000205994
10 9847 -1216.91003418 -119.370002747
16 9847 -394.670013428 517
10 9848 307.060089111 -113.199996948
16 9848 508.880004883 608.549987793
10 9849 1508.19995117 -102.11000061
12 9849 931.679870605 -284.040008545
18 9849 1010.39001465 177.369995117
20 9849 862.370117188 -37.5699501038
10 9850 1241.29003906 -82.1299972534
18 9850 797.549987793 210.039993286
10 9851 -1172.88000488 -32
16 9851 -360.239990234 588.369995117
10 9852 138.600006104 818.359985352
20 9852 -80.8299636841 586.700012207
10 9853 214.100006104 910.419921875
12 9853 -438.720001221 680.619995117
18 9853 -37.9699707031 987.700012207
20 9853 -27.0400390625 634.710021973
10 9854 240.88999939 1003.45001221
20 9854 -4.71997117996 710.010009766
10 9855 176.410003662 1007.08001709
12 9855 -458.589996338 799.299987793
20 9855 -49.0999794006 718.429870605
10 9856 176.410003662 1007.08001709
12 9856 -458.589996338 799.299987793
20 9856 -49.0999794006 718.429870605
10 9857 -130.100006104 -619.349975586
12 9857 -857.049987793 -824.33001709
10 9858 -130.100006104 -619.349975586
12 9858 -857.049987793 -824.33001709
10 9859 -215.990005493 -580.319885254
12 9859 -842.840026855 -714.150024414
10 9860 -215.990005493 -580.319885254
20 9860 -385.430114746 -328.739990234
10 9861 -220 -573.549987793
18 9861 -457.739990234 -144.630004883
20 9861 -387.930114746 -323.310089111
10 9862 -148.319900513 -552.890014648
12 9862 -871.609985352 -762.5
10 9863 -148.319900513 -552.890014648
12 9863 -871.609985352 -762.5
10 9864 -238.819900513 -545.909973145
12 9864 -868.679992676 -676.489990234
10 9865 -64.4200363159 -544.369995117
12 9865 -748.869995117 -725.909973145
10 9866 1085.4699707 -540.569885254
18 9866 639.25 -164.080001831
20 9866 556.710021973 -331.609985352
10 9867 1064.61999512 -537.159973145
12 9867 482.390014648 -711.439880371
18 9867 622.379882812 -160.419998169
20 9867 542.479980469 -328.369995117
10 9868 1068.36999512 -534.489990234
12 9868 485.390014648 -708.930114746
18 9868 625.649902344 -158.149993896
10 9869 1068.36999512 -534.489990234
18 9869 625.649902344 -158.149993896
10 9870 -223.93989563 -534.210021973
12 9870 -850.33001709 -661.810119629
10 9871 1085.72998047 -533.969970703
17 9871 1186.35998535 12.8299598694
18 9871 639.489990234 -158.399993896
20 9871 556.929870605 -326.810089111
10 9872 989.939880371 -527.119995117
12 9872 411.700012207 -697.989990234
17 9872 934.600097656 35.2900390625
18 9872 563.960021973 -148.630004883
10 9873 473.980010986 -511.930114746
12 9873 -78.140007019 -651
17 9873 -587.770019531 107.540000916
18 9873 145.819900513 -105.489997864
20 9873 132.300003052 -285.290008545
10 9874 468.010009766 -511.950012207
12 9874 -84.9499511719 -650.75
20 9874 127.939903259 -285.430114746
10 9875 -234.899993896 -506.540008545
12 9875 -863.520019531 -638.539978027
10 9876 537.75 -505.230010986
20 9876 180.63999939 -282.350006104
10 9877 1098.18994141 -483.850006104
12 9877 517.049987793 -657.430114746
17 9877 1224.90002441 137.089996338
18 9877 652.460021973 -117.930099487
10 9878 -222.300003052 -481.269989014
12 9878 -846.83001709 -602.939880371
10 9879 1178.59997559 -480.369995117
12 9879 595.090087891 -656.469970703
18 9879 717.629882812 -118.689903259
20 9879 622.080078125 -291.970001221
10 9880 955.520019531 -479.890014648
20 9880 471.089996338 -283.350006104
10 9881 -240.930099487 -479.980010986
12 9881 -868.41998291 -603.210021973
10 9882 -288.689910889 -480.140014648
12 9882 -923.900024414 -603.619995117
10 9883 -1246.18005371 -471.439910889
15 9883 806.189880371 87.2600097656
10 9884 1254.95996094 -469.859985352
18 9884 778.5 -113.819900513
10 9885 -1291.32995605 -465.489990234
20 9885 -1191.33996582 -255.43989563
10 9886 1456.89001465 -464.359985352
18 9886 939.530029297 -117.939903259
20 9886 809.689880371 -289.299987793
10 9887 893.620117188 -463.980010986
